Unnamed: 0,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt,is_reply,label
3275,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Aku baru tau ada Rich Brian dong 😍😍,aku baru tau rich brian dong,@iamferaaa,https://yt3.ggpht.com/0vPoQ4cSYSnKQEMT0iYbL1QM9MxGs4HhWRwhUiwQGuOsAXiB1ZOs3p2CBAwSfT2POtQREvaIn-4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@iamferaaa,{'value': 'UCSecChlT3p7f0hQMOlmxe0A'},True,none,0,2021-01-02T13:14:13Z,2021-01-02T13:14:13Z,False,
3335,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Gw kaget liat nesie judge (klo kagak salah namanya)love,gw kaget liat nesie judge kalau kagak salah namanyalove,@widyaaprilia8767,https://yt3.ggpht.com/ytc/AIdro_mD4iAzDjfAlX4i8nWejOvh13Q6wJWeBnQN7Nw5Ija0dn8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@widyaaprilia8767,{'value': 'UCrWxOw9RlHjtP31qOJH-odQ'},True,none,0,2021-01-02T08:31:59Z,2021-01-02T08:31:59Z,False,
34343,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Mantap.. semoga bisa ikut 2016 nya hahaa<br>aamiin,mantap semoga ikut nya hahamin,@ASRKi,https://yt3.ggpht.com/ytc/AIdro_mc28PyB2ws_mVII8xShwb0UvS49_dRjaa-xHi6M21nhuk=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ASRKi,{'value': 'UCcq2TjK7vimVlF2_6657sww'},True,none,1,2015-12-12T20:44:44Z,2015-12-12T20:44:44Z,False,
25061,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,lagu semuanya apa aja sih ?,lagu semuanya apa aja sih,@alvanhanif,https://yt3.ggpht.com/ytc/AIdro_mPqCZOwsYnwFh39_pmg4sEgURYiOK_E44Ff_fMds8k_gk=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@alvanhanif,{'value': 'UC0MrK4ROBqrjLth_Z6COHaw'},True,none,0,2016-04-03T04:52:17Z,2016-04-03T04:52:17Z,False,
5758,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Nostalgia sama lagu lagunya dikenalin waktu umur 6 Tahun😭😭😭,nostalgia sama lagu lagunya dikenalin waktu umur tahun,@keallllalalal,https://yt3.ggpht.com/AVuVqIGthKEtB0iqQWJsufpP56MuU1doQxoUBQZXnmZfKgvrGQg1mhMVaiwtnrzd-i-tgABS=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@keallllalalal,{'value': 'UC34rTi1JPgX0TOXqQG4k-zA'},True,none,1,2020-12-29T07:04:05Z,2020-12-29T07:04:05Z,False,
12268,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Gua anjir yang nonton desember2018 guaaaaa!!!,gua kagum nonton desember gua,@Simbathelionkinggg,https://yt3.ggpht.com/HmivPVhmbKjxgVMz1papI0wIC8pr9CCp7IGmmWpPhWWKckEcM-tMri0quhdFewvw1v22wZlOP_o=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Simbathelionkinggg,{'value': 'UCeZUpkFlZkuF3rV8n2iX61w'},True,none,0,2018-12-20T08:44:14Z,2018-12-20T08:44:14Z,False,
16480,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Jadi kangen masa&quot; itu gada banyak drama&quot; ajg,jadi kangen masa gada banyak drama ajg,@hafiz309,https://yt3.ggpht.com/4ksDw302Ni0cPY9qQqHUL3VqV4yi0jYQcqq0RwJbRT_bIwlQ71HABQgHvHqFXYoL6VJoiRoiyTs=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@hafiz309,{'value': 'UC70V44-MGGEBD2D4gkIuVFg'},True,none,0,2018-09-15T03:32:23Z,2018-09-15T03:32:23Z,False,
12077,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Aulion paling keren?,aulion paling keren,@EL-bi3gl,https://yt3.ggpht.com/ytc/AIdro_lltJYx8GvBpT9FirHdxZKBow3pJrmlX4lvfA7jGYZxOPE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@EL-bi3gl,{'value': 'UCwtZpnSk-Tj56uaZD2xYUqA'},True,none,0,2018-12-28T13:01:00Z,2018-12-28T13:01:00Z,False,
35220,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,lebih keren daripada tahun sebelum nya (y) GOOD JOB! Keren~,lebih keren tahun nya god job keren,@syifaazzahrah,https://yt3.ggpht.com/0fRLf-0WtdKG3NY1EkCT9iKNRlaPc6TuLWhcegfvyvA-P7r8m1r_V6Wq5wtBHOmQhg9hj8C51A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@syifaazzahrah,{'value': 'UClJ2vcC-yjesULe8GGYMFww'},True,none,0,2015-12-12T06:15:53Z,2015-12-12T06:15:53Z,False,
6951,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Siapa nih yg Kembali nonton d tahun 2020 sama rewind 2015 ? Kalo sy k sini krna mashup nya kerenn,siapa nih kembali nonton tahun sama rewind kalo sini krna mashup nya keren,@iraja3396,https://yt3.ggpht.com/7ms_R87XPUkyKXUcrxgSiUMFjVojdJn8AT6Qpmv7w8ymGdixaPEr16oF8KBpNsWaWUwJPr_Nzw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@iraja3396,{'value': 'UCZ0LR3fwwt1Coz3SSTPIU6w'},True,none,0,2020-10-25T13:02:16Z,2020-10-25T13:02:16Z,False,
30368,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,njirrrrrr keren banget,njir keren banget,@bayuputra6371,https://yt3.ggpht.com/Z_cUdd8DBrOf0-IDuYjrl7K5RXnEA3Hyl2JefSZdB7xmbqJtHqlhj4derTm4a_gE926XvnSnTw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@bayuputra6371,{'value': 'UCSCgH5XuwsfDGBj_-_-iPYg'},True,none,0,2015-12-23T01:50:16Z,2015-12-23T01:50:16Z,False,
25874,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,bayu skak ngga ada di description,bayu skak nga di description,@anggi7939,https://yt3.ggpht.com/NbI4JYtBdv-Epdqz0Cgv_n5SlbcFhNWNoM9LOIkKuv7lpV8adQdKYFGpbzo93pFPWKvOPMlv=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@anggi7939,{'value': 'UCFjojZjTr6hF2g7jN6aGUSQ'},True,none,0,2016-02-28T05:06:11Z,2016-02-28T05:06:11Z,False,
29217,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,"mungkin konsepnya memang ga original dari orang indonesia, tapi saya puas banget karena udah cukup mem-portray trend yang ada di Indonesia setahun ini. keren!👌",mungkin konsepnya memang ga original orang indonesia saya puas banget udah cukup memportray trend ada indonesia setahun keren,@dira2905,https://yt3.ggpht.com/ytc/AIdro_lHX8xXPKNw9soJYBj5G_OUwz3D_Ok_dXWCq5NT8K4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@dira2905,{'value': 'UCsrnQUGjx5LxD6QR2DQW8VQ'},True,none,0,2015-12-30T09:13:14Z,2015-12-30T09:13:14Z,False,
33671,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Not bad remix,not bad remix,@mellodoo,https://yt3.ggpht.com/ytc/AIdro_kDjRZxV_FI7-F-8Vt9jeLmvsaGA8vflUbe2UH4pDhQE5g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@mellodoo,{'value': 'UC-1bNxnaXwJwUCE5nZmHQVw'},True,none,1,2015-12-13T10:40:59Z,2015-12-13T10:40:59Z,False,
18759,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,si arap sama si danu main pc kok gak pake cpu yah wkwkwk,si arap sama si danu main pc tidak pake cpu yah wkwkwk,@iboeng,https://yt3.ggpht.com/LqB9pYVB6LMI5ssxzHpAbqrFwJHO7SBcB_zgb7A-G-8fFDtKe3Zt_Uhuo1S4IRkaLR88W2Zrnm8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@iboeng,{'value': 'UCDxt9zxS11NmLWST6rQBpKw'},True,none,1,2017-01-12T09:20:34Z,2017-01-12T09:20:34Z,False,
10813,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,ada rich brian dan yonglek pun AdA,rich brian yonglek ada,@alifirham6681,https://yt3.ggpht.com/ytc/AIdro_m4-oXBYc1Wg2QbaZw-TkD_B1V7ByMSuZgEMiWc_o-Ppqs=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@alifirham6681,{'value': 'UCoJ-gNEDN3YnGf5Ip9F89ig'},True,none,0,2019-08-09T22:11:04Z,2019-08-09T22:11:04Z,False,
7427,UC-z1ubmS-iHMVr83EEwRS2g,2018: Gamers,2018: Gamers,ugwazmguvjnqhregotaaabag,@ahmaddevandapradany1531,https://yt3.ggpht.com/ytc/AIdro_mw6SI0W-KbU0nB0tKS6Mti7lA92mWnSxB-48MQkzw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ahmaddevandapradany1531,{'value': 'UCaK7HHCl9GhrLrr92YsnR1Q'},True,none,1,2020-09-28T04:11:45Z,2020-09-28T04:11:45Z,True,
18423,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,judul lgunya apa aja,judul lgunya apa aja,@gamaadam580,https://yt3.ggpht.com/ytc/AIdro_lO2HaMeqQmircDADvVm8eJGBS6I6pZods7pIpD0EU=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@gamaadam580,{'value': 'UCzePfATRgo0hJDfuCiV31pQ'},True,none,0,2017-03-30T06:07:56Z,2017-03-30T06:07:56Z,False,
38451,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Baju pink tadi sopo yo? :v,baju pink tadi sopo yo,@hadilutfi9401,https://yt3.ggpht.com/ytc/AIdro_mt3-o7aTUXyZaJ-dfzUlZoCdm6eBvxNVpWxt9o-VkPqQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@hadilutfi9401,{'value': 'UCkMFCny_n6wSp_pwXWvtHOA'},True,none,0,2015-12-11T06:38:26Z,2015-12-11T06:38:26Z,False,
25068,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Wadoaw Gila ^_^ Salam saya Dri Msa Depan :v,wadoaw gila salam dri msa depan,@chandraliu883,https://yt3.ggpht.com/ytc/AIdro_nv5ygZ_LIcUVefKqOCIZf6cw2Pr4iQUKZIvxiYKNw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@chandraliu883,{'value': 'UC64I6vusm3_OE_S19eonaxg'},True,none,0,2016-04-03T03:31:13Z,2016-04-03T03:31:13Z,False,
12750,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,"apa cuma gue yang kesini gara” kecewa nonton video youtube rewind 2018 ,yang di rancang oleh ericko lim????",apa cuma gue kesini gara kecewa nonton video youtube rewind di rancang ericko lim,@YUSIFADILA,https://yt3.ggpht.com/krqe5ycY-D6GDeL6SbDKn7-LX4ZWyJLwEEzHi94DdZocePo9Z8U7-WtW6azyRAn2W5hGe0TJZQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@YUSIFADILA,{'value': 'UCDsfiif87Z60cykO-6QP0gg'},True,none,0,2018-12-17T03:31:10Z,2018-12-17T03:31:10Z,False,
13427,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,"Kumpulan youtuber sebelum drama dimana mana, best legend ever",kumpulan youtuber drama mana best legend ever,@eno_bening,https://yt3.ggpht.com/ytc/AIdro_lla1QEEHj_38wPkwriQJpslAGPAM7i0NscHMYFMGl9wHs=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@eno_bening,{'value': 'UCv8bCHy2PQJdxLwD51O9Y1A'},True,none,0,2018-12-15T11:20:50Z,2018-12-15T11:20:50Z,False,
7109,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,wahh lambat 5tahun terlalu lama,wah lambat tahun terlalu lama,@lahmanasayatausayakanikan7041,https://yt3.ggpht.com/ytc/AIdro_nLyBoyB6J1LTMrkXGNEVkYfhlUYqB5mqCwiErrUQ4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@lahmanasayatausayakanikan7041,{'value': 'UCr82Mh4sdR_V42gLtN8EgKQ'},True,none,0,2020-09-16T05:01:37Z,2020-09-16T05:01:37Z,False,
13277,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,"Menurut aku ini youtube rewind yang paling bagus diantara 2016 dan 2018 , yang sependapat like ..<br>.<br>.<br>.<br>TOP youtubers indonesi👌🏾",aku youtube rewind paling bagus diantara yang sependapat like top youtubers indonesi,@relintara1645,https://yt3.ggpht.com/ytc/AIdro_mCryzu4ygLdTMRc0Hrehgpi51i6h9fqXmGGRiY1LFDdkk=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@relintara1645,{'value': 'UCD3yK9gWq-0eQ2Eh-DCMrlw'},True,none,0,2018-12-15T17:42:36Z,2018-12-15T17:42:36Z,False,
3727,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,sorry telat 5tahun,sory telat tahun,@ntroit,https://yt3.ggpht.com/EDWw9JMOadPOVvN8Cs0SwRj_epZMrEupyWA-Q-dYIk5wZGBsVnJR5hkkxvTZB0y5qLK7s4toBA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ntroit,{'value': 'UCjd1UYMAZh03c7eL95DlNQQ'},True,none,0,2020-12-31T23:09:25Z,2020-12-31T23:09:25Z,False,
33645,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Merinding Ngeliatnya Gokill Abiss!!!,merinding ngeliatnya gokil abis,@aldysundoro,https://yt3.ggpht.com/ytc/AIdro_neg0tqkejYYXmrmQ3dJfn_9OWc03cdwoFmBWm_clWfbEE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@aldysundoro,{'value': 'UC4LdnHEm_YpoEQyKSQTsQrQ'},True,none,0,2015-12-13T11:05:05Z,2015-12-13T11:05:05Z,False,
3542,UC-z1ubmS-iHMVr83EEwRS2g,Skrg dh gede.dh lh,Skrg dh gede.dh lh,ugxtooftxmitnsglihaaabag,@wonosobonova9471,https://yt3.ggpht.com/ytc/AIdro_l2kB7zTMf9-kCjAVkGbh1boAHe-N8ofQdcpaZ4xKD7vwQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@wonosobonova9471,{'value': 'UCC_4zo__OD1MhHNKG-wCSBQ'},True,none,0,2021-01-01T13:04:01Z,2021-01-01T13:04:01Z,True,
26206,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,anjriiit keren abiss bang,anjrit keren abis bang,@jerripratama6317,https://yt3.ggpht.com/ytc/AIdro_knOmDKjByg60zyKG_qTkKLN3ZGSBfxEaEu8a8qhGtFnA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@jerripratama6317,{'value': 'UC1wFlpISbmpyxkzP57kascA'},True,none,0,2016-02-14T11:58:05Z,2016-02-14T11:58:05Z,False,
6071,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,omg 5 yeara ago,omg yeara ago,@polopolo2987,https://yt3.ggpht.com/ytc/AIdro_lO5J_fUdREtDCiKAb_s1tKSe6E8-A8pPembP1wbSY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@polopolo2987,{'value': 'UCq5pk8Hl-K-OV_8ciGMwz2Q'},True,none,1,2020-12-28T22:31:31Z,2020-12-28T22:31:31Z,False,
20078,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,bang tara mana?,bang tara mana,@rodhiyatulrahimin8690,https://yt3.ggpht.com/ytc/AIdro_nSp6M5-G5D093cjFCJUEnBho8fUY6v_37jXd0oTToCBL0=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@rodhiyatulrahimin8690,{'value': 'UChMntCpWxhnNck5Z1AnbiSw'},True,none,0,2016-12-16T10:11:45Z,2016-12-16T10:11:45Z,False,
20419,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,youtube rewind ind 2016 kapan?,youtube rewind ind kapan,@taufiklukman5205,https://yt3.ggpht.com/ytc/AIdro_lzRreXwjUj3FeJuK4-zgg6d5Rw-Yusr3PNOZUWOetLtiQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@taufiklukman5205,{'value': 'UCpSFJxudFRdkSt8n-P-sJwg'},True,none,0,2016-12-10T05:09:12Z,2016-12-10T05:09:12Z,False,
14192,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Ini jg keren:&quot;),juga keren,@syasyainarifin1119,https://yt3.ggpht.com/ytc/AIdro_ndq0x5wQhD50jNgHqyIkLk_F68sICLBN_GXfvcYegyJoR3=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@syasyainarifin1119,{'value': 'UC6Bw68awTyRuj023tIquIQA'},True,none,0,2018-12-14T17:54:58Z,2018-12-14T17:54:58Z,False,
2835,UC-z1ubmS-iHMVr83EEwRS2g,Liat Rich Brian wkkwk,Liat Rich Brian wkkwk,ugyyjmqxzgeyxgmfaaabag,@zakyalfarel4004,https://yt3.ggpht.com/ytc/AIdro_mfKyR5azqWU3xpXpTv1As03A4DmeQDRC6YG7w6V6dzTNE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@zakyalfarel4004,{'value': 'UCk_mPClmgP0ms3kE43WRzwQ'},True,none,1,2021-01-07T04:53:47Z,2021-01-07T04:53:47Z,True,
36373,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,"OMG. kak eka gustiwana kinclong dsituu :3<br>bangyoooon, knp mesti kliatan menonjol bgt? atau ak yg trllu fokus :D<br>smuany keren2 ^^ketje !",omg kak eka gustiwana kinclong dsitu bangyon knp mesti kliatan menonjol sangat ak trlu fokus dsmuany keren ketje,@byhelloworld,https://yt3.ggpht.com/ytc/AIdro_m0uh-0CBHovVDrZ7T8BpUkbJbtrGIUV-QhAsPQjy50uZZ8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@byhelloworld,{'value': 'UCbJ8m0EFcKAvBArEOxJyYdA'},True,none,0,2015-12-11T11:49:50Z,2015-12-11T11:49:50Z,False,
25241,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,lagu yang paling pertama apa ya ?,lagu paling pertama apa,@bramastadava756,https://yt3.ggpht.com/ytc/AIdro_l7QnGurnmtFaQAxHqc-e2N1IWgJ0PFz4q67PGVAzuCxrw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@bramastadava756,{'value': 'UCy-sRDR5OllcC6ESvrAbTSw'},True,none,0,2016-03-26T07:44:24Z,2016-03-26T07:44:24Z,False,
36084,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,kok gak ada edhozell? kan edhozell juga youtubers Indonesia..😮,kok ada edhozel kan edhozel youtubers indonesia,@oxcieollaangell1220,https://yt3.ggpht.com/ytc/AIdro_mUO5mV3DAUSVktsEF0Uma4m-Yzh8JJDmUjwZs1fwk=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@oxcieollaangell1220,{'value': 'UCTpG7ik7Tg0KEU2v9Kb-KCw'},True,none,0,2015-12-11T13:39:08Z,2015-12-11T13:39:08Z,False,
33307,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,"detik ke <a href=""https://www.youtube.com/watch?v=fNX6Gu2F7A8&amp;t=40"">00:40</a> itu judul lagunya apa ya?",detik itu judul lagunya apa,@novihandayani8234,https://yt3.ggpht.com/ytc/AIdro_mBtguQ5OIr4AquNxcnXpBbDbam0Yws7vH2JsUL7Kzy9Fw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@novihandayani8234,{'value': 'UC0SnSve9RMLg86zOZnlRMjg'},True,none,0,2015-12-13T16:56:44Z,2015-12-13T16:56:44Z,False,
4215,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Godd job,god job,@bang_dim2903,https://yt3.ggpht.com/tGZYYsdBqb-RDz4Ay9jLZj8hZ_aoQ3rdIQzgr6nTK59p5zvNVq85n4NdU9geSS9ZOFkv1hvFJMs=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@bang_dim2903,{'value': 'UC1QwqtymLx7aXdGmnO9GZEQ'},True,none,0,2020-12-30T15:07:19Z,2020-12-30T15:07:19Z,False,
13944,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Anjirr ntah kenapa aku suka 2015.. youtuber legend semuaaaa :&quot;D,anjir ntah aku suka youtuber legend semua,@penyukakeindahan8312,https://yt3.ggpht.com/ytc/AIdro_lfcejmxEu6dz7qkhoJJnXrxsOVjqQemHW2I3nHgv19Vw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@penyukakeindahan8312,{'value': 'UCjpu3RVnGzdAlWtJ5ytVpUg'},True,none,3,2018-12-15T02:37:43Z,2018-12-15T02:37:43Z,False,
18444,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,kereeeen bangeeet,keren banget,@ketrin7735,https://yt3.ggpht.com/ytc/AIdro_kq9ekPjMS-qsWN7ndZfsZPoxgks5120fObSlu_sG0=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ketrin7735,{'value': 'UCP1jyLxJFz_4XlIWElbabkw'},True,none,0,2017-03-20T03:59:52Z,2017-03-20T03:59:52Z,False,
30105,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,kok Edhozell ga ikut?? dia kan youtubers terkenal indonesia.,kok edhozel ga ikut kan youtubers terkenal indonesia,@josephherodion.3880,https://yt3.ggpht.com/ytc/AIdro_m77LuvAck1zPtnMHFqvDP--gFzoPpTSQMer7AiebY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@josephherodion.3880,{'value': 'UCKSAZuW98VFR0PYibJhb9Dg'},True,none,0,2015-12-24T15:06:26Z,2015-12-24T15:06:26Z,False,
3241,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Maap telan 5 taun,map telan taun,@muhajir9400,https://yt3.ggpht.com/ytc/AIdro_l3r6-QqZ-dXunHpqiZcEdco0UqsP3rG9y4FDaXSPVPI90=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@muhajir9400,{'value': 'UCFCGNDanfxca1JIBPfmJG2g'},True,none,0,2021-01-02T16:02:11Z,2021-01-02T16:02:11Z,False,
38944,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,"<a href=""http://www.youtube.com/results?search_query=%23booooommmmm"">#BOOOOOMMMMM</a>!!!!!! PAS AULION EDITAN NYA KEREN PARAH. <a href=""http://www.youtube.com/results?search_query=%23supportindonesianyoutuber"">#SupportIndonesianYoutuber</a>",pas aulion editan nya keren parah,@dimasaffan,https://yt3.ggpht.com/dPSAwniJx25_TgzTpVbR9jzk68bnhnR6FNO4ensrJuBg_gujZG9YDu1znhkjY40QmSqsgrzwWg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@dimasaffan,{'value': 'UCGMv6K7Pl60S42mWf_PTSfw'},True,none,0,2015-12-11T06:19:15Z,2015-12-11T06:19:15Z,False,
26673,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,tahun 2016 gue bisa ikut gk?? :),tahun gue ikut gk,@theart3775,https://yt3.ggpht.com/ytc/AIdro_nbOfuxs0kGce3lTeSQ-DRHjTezt0YMbdXRndkian3uJg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@theart3775,{'value': 'UCOEeCIBsOWkdOfk_hamF88Q'},True,none,0,2016-02-04T12:07:45Z,2016-02-04T12:07:45Z,False,
30196,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,MANTABZZZZ,mantabz,@ezaranargyarahman6724,https://yt3.ggpht.com/ytc/AIdro_lopydwcFRDhhPim8qlIl0MBV5GBEXGlJ_tlq_4kD-QJA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ezaranargyarahman6724,{'value': 'UCVhG2P9k-_7taR0UDcB354w'},True,none,0,2015-12-24T05:32:20Z,2015-12-24T05:32:20Z,False,
22882,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,kalo yg 2016 kapan buatnya,kalo kapan buatnya,@aderukmanah1711,https://yt3.ggpht.com/ytc/AIdro_kxRXW8lY_XqQz5UR_KsM7n8gs5AvSj8zGUoqJXvNfu2t4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@aderukmanah1711,{'value': 'UCGUpRbu-h2-xvl3btK3PczA'},True,none,0,2016-07-04T02:39:48Z,2016-07-04T02:39:48Z,False,
10993,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Merinding guaa nontonnya asli dah,merinding gua nontonya asli dah,@zidannsabiiaann8112,https://yt3.ggpht.com/ytc/AIdro_lsxFGuooQrH45nb-xz5sFS0xWkSeYbniQShq18EwaoTr4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@zidannsabiiaann8112,{'value': 'UCDME49Usa5gfhE_XsXhcgAg'},True,none,0,2019-07-02T13:32:26Z,2019-07-02T13:32:26Z,False,
7843,UC-z1ubmS-iHMVr83EEwRS2g,Itu asli si rich Brian?,Itu asli si rich Brian?,ugymgretkdwlurtlaaabag,@zallyt._4538,https://yt3.ggpht.com/ytc/AIdro_mzFQ1uhPiK-uWAOZfXZaKcR7S2PyOEXfdji9cX8Hs=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@zallyt._4538,{'value': 'UCJm90WOeODhF1IezifzfKFQ'},True,none,0,2020-07-19T05:29:16Z,2020-07-19T05:29:16Z,True,
35885,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Partnya Bang yoyonnnnnn!!!!!!!!!😍😍😍😍😍😍😍,partnya bang yoyon,@dav8310,https://yt3.ggpht.com/9v-_E6t5UFozSUm1OB_5atWcSBUf2EI3ooDMQdPM8NZcyKNsQXBkMHYrIoUeQqEV6Iwx35EJ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@dav8310,{'value': 'UCcsoz_UBkD3Pm2a2lNAJ9pA'},True,none,0,2015-12-11T14:58:06Z,2015-12-11T14:58:06Z,False,
29704,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,scene aulion BOOM!!! 👍,scene aulion bom,@eddoodde,https://yt3.ggpht.com/ytc/AIdro_ngunl82RasDDPVsDwkrIdKsSO_UwMJ2NC2g27rWejftw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@eddoodde,{'value': 'UC0glJKbzXjhaQwUoQZRh8GQ'},True,none,0,2015-12-27T11:28:27Z,2015-12-27T11:28:27Z,False,
